fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;density2;density3;density4
7.2;0.36;0.46;2.1;0.07400000000000001;24.0;44.0;0.99534;3.4;0.85;11.0;7;2.1715599999999977;1.0119469599999984;0.471567283359999
6.2;0.39;0.43;2.0;0.071;14.0;24.0;0.9942799999999999;3.45;0.87;11.2;7;3.2718400000000667;1.8714924800000572;1.0704936985600435
6.8;0.65;0.02;2.1;0.078;8.0;15.0;0.99498;3.35;0.62;10.4;6;2.5200400000000243;1.2650600800000185;0.6350601601600123
6.6;0.44;0.15;2.1;0.076;22.0;53.0;0.9957;3.32;0.62;9.3;5;1.8489999999999747;0.7950699999999837;0.34188009999999064
6.8;0.65;0.02;2.1;0.078;8.0;15.0;0.99498;3.35;0.62;10.4;6;2.5200400000000243;1.2650600800000185;0.6350601601600123
9.6;0.38;0.42;1.9;0.071;5.0;13.0;0.99659;3.15;0.75;10.5;6;1.1628100000000163;0.3965182100000084;0.1352127096100038
10.2;0.33;0.46;1.9;0.081;6.0;9.0;0.9962799999999999;3.1;0.48;10.4;6;1.3838400000000421;0.5147884800000235;0.19150131456001165
8.8;0.27;0.46;2.1;0.095;20.0;29.0;0.9948799999999999;3.26;0.56;11.3;6;2.6214400000001277;1.3421772800000977;0.6871947673600669
7.9;0.57;0.31;2.0;0.079;10.0;79.0;0.99677;3.29;0.69;9.5;6;1.043289999999971;0.33698266999998594;0.10884540240999396
8.2;0.34;0.37;1.9;0.057;43.0;74.0;0.99408;3.23;0.81;12.0;6;3.5046400000000433;2.074746880000038;1.22825015296003
8.2;0.4;0.31;1.9;0.08199999999999999;8.0;24.0;0.996;3.24;0.69;10.6;6;1.600000000000003;0.6400000000000018;0.25600000000000095
9.0;0.39;0.4;1.3;0.044000000000000004;25.0;50.0;0.9947799999999999;3.2;0.83;10.9;6;2.7248400000001185;1.4223664800000926;0.7424753025600644
10.9;0.32;0.52;1.8;0.132;17.0;44.0;0.99734;3.28;0.77;11.5;6;0.7075599999999976;0.1882109599999991;0.050064115359999675
10.9;0.32;0.52;1.8;0.132;17.0;44.0;0.99734;3.28;0.77;11.5;6;0.7075599999999976;0.1882109599999991;0.050064115359999675
8.1;0.53;0.22;2.2;0.078;33.0;89.0;0.9967799999999999;3.26;0.46;9.6;6;1.036840000000072;0.3338624800000347;0.10750371856001492
10.5;0.36;0.47;2.2;0.07400000000000001;9.0;23.0;0.9963799999999999;3.23;0.76;12.0;6;1.310440000000049;0.47437928000002655;0.17172529936001282
12.6;0.39;0.49;2.5;0.08;8.0;20.0;0.9992;3.07;0.82;10.3;6;0.06400000000000367;0.00512000000000044;0.00040960000000004693
9.2;0.46;0.23;2.6;0.091;18.0;77.0;0.9992200000000001;3.15;0.51;9.4;5;0.06083999999998313;0.004745519999998027;0.00037015055999979477
7.5;0.58;0.03;4.1;0.08;27.0;46.0;0.99592;3.02;0.47;9.2;5;1.6646399999999777;0.6791731199999863;0.27710263295999255
9.0;0.58;0.25;2.0;0.10400000000000001;8.0;21.0;0.99769;3.27;0.72;9.6;5;0.5336100000000158;0.12326391000000549;0.02847396321000169
5.1;0.42;0.0;1.8;0.044000000000000004;18.0;88.0;0.9915700000000001;3.68;0.73;13.6;7;7.106489999999895;5.990771069999866;5.05022001200985
7.6;0.43;0.29;2.1;0.075;19.0;66.0;0.99718;3.4;0.64;9.5;5;0.7952400000000253;0.22425768000001067;0.063240665760004
7.7;0.18;0.34;2.7;0.066;15.0;58.0;0.9947;3.37;0.78;11.8;6;2.8089999999999695;1.4887699999999757;0.7890480999999829
7.8;0.815;0.01;2.6;0.07400000000000001;48.0;90.0;0.99621;3.38;0.62;10.8;5;1.4364099999999698;0.5443993899999828;0.2063273688099913
7.6;0.43;0.29;2.1;0.075;19.0;66.0;0.99718;3.4;0.64;9.5;5;0.7952400000000253;0.22425768000001067;0.063240665760004
10.2;0.23;0.37;2.2;0.057;14.0;36.0;0.9961399999999999;3.23;0.49;9.3;4;1.4899600000000661;0.5751245600000382;0.22199808016001968
7.1;0.75;0.01;2.2;0.059000000000000004;11.0;18.0;0.9924200000000001;3.39;0.4;12.8;6;5.745639999999879;4.355195119999863;3.301237900959861
6.0;0.33;0.32;12.9;0.054000000000000006;6.0;113.0;0.99572;3.3;0.56;11.5;4;1.8318399999999577;0.7840275199999728;0.3355637785599845
7.8;0.55;0.0;1.7;0.07;7.0;17.0;0.99659;3.26;0.64;9.4;6;1.1628100000000163;0.3965182100000084;0.1352127096100038
7.1;0.75;0.01;2.2;0.059000000000000004;11.0;18.0;0.9924200000000001;3.39;0.4;12.8;6;5.745639999999879;4.355195119999863;3.301237900959861
8.1;0.73;0.0;2.5;0.081;12.0;24.0;0.99798;3.38;0.46;9.6;4;0.4080400000000088;0.08242408000000266;0.01664966416000072
6.5;0.67;0.0;4.3;0.057;11.0;20.0;0.9948799999999999;3.45;0.56;11.8;4;2.6214400000001277;1.3421772800000977;0.6871947673600669
7.5;0.61;0.2;1.7;0.076;36.0;60.0;0.9949399999999999;3.1;0.4;9.3;5;2.5603600000000655;1.2955421600000496;0.6555443329600334
9.8;0.37;0.39;2.5;0.079;28.0;65.0;0.99729;3.16;0.59;9.8;5;0.7344099999999947;0.19902510999999784;0.053935804809999224
9.0;0.4;0.41;2.0;0.057999999999999996;15.0;40.0;0.9941399999999999;3.22;0.6;12.2;6;3.433960000000102;2.01230056000009;1.1792081281600704
8.3;0.56;0.22;2.4;0.08199999999999999;10.0;86.0;0.9983;3.37;0.62;9.5;5;0.28900000000001186;0.04913000000000302;0.008352100000000685
5.9;0.29;0.25;13.4;0.067;72.0;160.0;0.99721;3.33;0.54;10.3;6;0.7784099999999772;0.21717638999999048;0.06059221280999646
7.4;0.55;0.19;1.8;0.08199999999999999;15.0;34.0;0.99655;3.49;0.68;10.5;5;1.1902499999999676;0.41063624999998327;0.1416695062499923
7.4;0.74;0.07;1.7;0.086;15.0;48.0;0.9950200000000001;3.12;0.48;10.0;5;2.480039999999874;1.235059919999906;0.6150598401599375
7.4;0.55;0.19;1.8;0.08199999999999999;15.0;34.0;0.99655;3.49;0.68;10.5;5;1.1902499999999676;0.41063624999998327;0.1416695062499923
6.9;0.41;0.33;2.2;0.081;22.0;36.0;0.9949;3.41;0.75;11.1;6;2.6009999999999933;1.3265099999999947;0.6765200999999965
7.1;0.6;0.01;2.3;0.079;24.0;37.0;0.9951399999999999;3.4;0.61;10.9;6;2.361960000000084;1.1479125600000613;0.5578855041600397
7.1;0.6;0.01;2.3;0.079;24.0;37.0;0.9951399999999999;3.4;0.61;10.9;6;2.361960000000084;1.1479125600000613;0.5578855041600397
7.5;0.58;0.14;2.2;0.077;27.0;60.0;0.9963;3.28;0.59;9.8;5;1.369000000000027;0.506530000000015;0.1874161000000074
7.1;0.72;0.0;1.8;0.12300000000000001;6.0;14.0;0.9962700000000001;3.45;0.58;9.8;5;1.3912899999999255;0.5189511699999583;0.19356878640997924
7.9;0.66;0.0;1.4;0.096;6.0;13.0;0.99569;3.43;0.58;9.5;5;1.857610000000031;0.8006299100000202;0.3450714912100115
7.8;0.7;0.06;1.9;0.079;20.0;35.0;0.9962799999999999;3.4;0.69;10.9;5;1.3838400000000421;0.5147884800000235;0.19150131456001165
6.1;0.64;0.02;2.4;0.069;26.0;46.0;0.9935799999999999;3.47;0.45;11.0;5;4.121640000000118;2.6460928800001144;1.6987916289600975
7.5;0.59;0.22;1.8;0.08199999999999999;43.0;60.0;0.9949899999999999;3.1;0.42;9.2;5;2.51001000000007;1.2575150100000525;0.6300150200100352
7.0;0.58;0.28;4.8;0.085;12.0;69.0;0.9963299999999999;3.32;0.7;11.0;6;1.3468900000000457;0.49430863000002506;0.18141126721001227
6.8;0.64;0.0;2.7;0.12300000000000001;15.0;33.0;0.9953799999999999;3.44;0.63;11.3;6;2.134440000000063;0.9861112800000439;0.45558341136002706
6.8;0.64;0.0;2.7;0.12300000000000001;15.0;33.0;0.9953799999999999;3.44;0.63;11.3;6;2.134440000000063;0.9861112800000439;0.45558341136002706
8.6;0.635;0.68;1.8;0.40299999999999997;19.0;56.0;0.9963200000000001;3.02;1.15;9.3;5;1.3542399999999304;0.4983603199999616;0.18339659775998118
6.3;1.02;0.0;2.0;0.083;17.0;24.0;0.9943700000000001;3.59;0.55;11.2;4;3.1696899999999015;1.784535469999917;1.0046934696099377
9.8;0.45;0.38;2.5;0.081;34.0;66.0;0.99726;3.15;0.58;9.8;5;0.7507599999999807;0.20570823999999205;0.056364057759997095
8.2;0.78;0.0;2.2;0.08900000000000001;13.0;26.0;0.9978;3.37;0.46;9.6;4;0.4839999999999911;0.10647999999999706;0.023425599999999137
8.5;0.37;0.32;1.8;0.066;26.0;51.0;0.99456;3.38;0.72;11.8;6;2.95936;1.6098918400000004;0.8757811609600002
7.2;0.57;0.05;2.3;0.081;16.0;36.0;0.99564;3.38;0.6;10.3;6;1.9009600000000266;0.8288185600000174;0.3613648921600101
7.2;0.57;0.05;2.3;0.081;16.0;36.0;0.99564;3.38;0.6;10.3;6;1.9009600000000266;0.8288185600000174;0.3613648921600101
10.4;0.43;0.5;2.3;0.068;13.0;19.0;0.996;3.1;0.87;11.4;6;1.600000000000003;0.6400000000000018;0.25600000000000095
6.9;0.41;0.31;2.0;0.079;21.0;51.0;0.9966799999999999;3.47;0.55;9.5;6;1.102240000000067;0.3659436800000333;0.12149330176001473
5.5;0.49;0.03;1.8;0.044000000000000004;28.0;87.0;0.9908;3.5;0.82;14.0;8;8.463999999999974;7.7868799999999645;7.163929599999957
5.0;0.38;0.01;1.6;0.048;26.0;60.0;0.9908399999999999;3.7;0.75;14.0;6;8.390560000000105;7.685752960000143;7.040149711360176
7.3;0.44;0.2;1.6;0.049;24.0;64.0;0.9935;3.38;0.57;11.7;6;4.224999999999936;2.746249999999937;1.7850624999999454
5.9;0.46;0.0;1.9;0.077;25.0;44.0;0.99385;3.5;0.53;11.2;5;3.7822499999999866;2.326083749999987;1.4305415062499895
7.5;0.58;0.2;2.0;0.073;34.0;44.0;0.9949399999999999;3.1;0.43;9.3;5;2.5603600000000655;1.2955421600000496;0.6555443329600334
7.8;0.58;0.13;2.1;0.102;17.0;36.0;0.9944;3.24;0.53;11.2;6;3.136000000000055;1.7561600000000464;0.9834496000000348
8.0;0.715;0.22;2.3;0.075;13.0;81.0;0.9968799999999999;3.24;0.54;9.5;6;0.9734400000000765;0.3037132800000358;0.0947585433600149
8.5;0.4;0.4;6.3;0.05;3.0;10.0;0.99566;3.28;0.56;12.0;4;1.8835600000000092;0.817465040000006;0.35477982736000346
7.0;0.69;0.0;1.9;0.114;3.0;10.0;0.99636;3.35;0.6;9.7;6;1.324959999999983;0.4822854399999907;0.1755519001599955
8.0;0.715;0.22;2.3;0.075;13.0;81.0;0.9968799999999999;3.24;0.54;9.5;6;0.9734400000000765;0.3037132800000358;0.0947585433600149
9.8;0.3;0.39;1.7;0.062;3.0;9.0;0.9948;3.14;0.57;11.5;7;2.7039999999999815;1.4060799999999858;0.7311615999999902
7.1;0.46;0.2;1.9;0.077;28.0;54.0;0.9956;3.37;0.64;10.4;6;1.9359999999999644;0.8518399999999765;0.3748095999999862
7.1;0.46;0.2;1.9;0.077;28.0;54.0;0.9956;3.37;0.64;10.4;6;1.9359999999999644;0.8518399999999765;0.3748095999999862
7.9;0.765;0.0;2.0;0.084;9.0;22.0;0.9961899999999999;3.33;0.68;10.9;6;1.4516100000000693;0.5530634100000397;0.21071715921002016
8.7;0.63;0.28;2.7;0.096;17.0;69.0;0.99734;3.26;0.63;10.2;6;0.7075599999999976;0.1882109599999991;0.050064115359999675
7.0;0.42;0.19;2.3;0.071;18.0;36.0;0.9947600000000001;3.39;0.56;10.9;5;2.745759999999907;1.438778239999927;0.7539197977599491
11.3;0.37;0.5;1.8;0.09;20.0;47.0;0.99734;3.15;0.57;10.5;5;0.7075599999999976;0.1882109599999991;0.050064115359999675
7.1;0.16;0.44;2.5;0.068;17.0;31.0;0.9932799999999999;3.35;0.54;12.4;6;4.51584000000008;3.0346444800000802;2.0392810905600722
8.0;0.6;0.08;2.6;0.055999999999999994;3.0;7.0;0.9928600000000001;3.22;0.37;13.0;5;5.097959999999892;3.6399434399998842;2.5989196161598898
7.0;0.6;0.3;4.5;0.068;20.0;110.0;0.9991399999999999;3.3;1.17;10.2;5;0.07396000000001426;0.00636056000000184;0.000547008160000211
7.0;0.6;0.3;4.5;0.068;20.0;110.0;0.9991399999999999;3.3;1.17;10.2;5;0.07396000000001426;0.00636056000000184;0.000547008160000211
7.6;0.74;0.0;1.9;0.1;6.0;12.0;0.99521;3.36;0.59;11.0;5;2.2944099999999628;1.0990223899999731;0.5264317248099828
8.2;0.635;0.1;2.1;0.073;25.0;60.0;0.9963799999999999;3.29;0.75;10.9;6;1.310440000000049;0.47437928000002655;0.17172529936001282
5.9;0.395;0.13;2.4;0.055999999999999994;14.0;28.0;0.9936200000000001;3.62;0.67;12.4;6;4.070439999999925;2.596940719999928;1.656848179359939
7.5;0.755;0.0;1.9;0.084;6.0;12.0;0.99672;3.34;0.49;9.7;4;1.075839999999967;0.35287551999998373;0.11574317055999289
8.2;0.635;0.1;2.1;0.073;25.0;60.0;0.9963799999999999;3.29;0.75;10.9;6;1.310440000000049;0.47437928000002655;0.17172529936001282
6.6;0.63;0.0;4.3;0.09300000000000001;51.0;77.5;0.9955799999999999;3.2;0.45;9.5;5;1.9536400000000802;0.863508880000053;0.3816709249600313
6.6;0.63;0.0;4.3;0.09300000000000001;51.0;77.5;0.9955799999999999;3.2;0.45;9.5;5;1.9536400000000802;0.863508880000053;0.3816709249600313
7.2;0.53;0.14;2.1;0.064;15.0;29.0;0.99323;3.35;0.61;12.1;6;4.583290000000073;3.102887330000074;2.1006547224100665
5.7;0.6;0.0;1.4;0.063;11.0;18.0;0.9919100000000001;3.45;0.56;12.2;6;6.544809999999888;5.294751289999864;4.283453793609853
7.6;1.58;0.0;2.1;0.13699999999999998;5.0;9.0;0.9947600000000001;3.5;0.4;10.9;3;2.745759999999907;1.438778239999927;0.7539197977599491
5.2;0.645;0.0;2.15;0.08;15.0;28.0;0.99444;3.78;0.61;12.5;6;3.0913600000000105;1.7187961600000086;0.9556506649600065
6.7;0.86;0.07;2.0;0.1;20.0;57.0;0.99598;3.6;0.74;11.7;6;1.6160400000000188;0.6496480800000114;0.2611585281600061
9.1;0.37;0.32;2.1;0.064;4.0;15.0;0.9957600000000001;3.3;0.8;11.2;6;1.797759999999924;0.7622502399999518;0.3231941017599727
8.0;0.28;0.44;1.8;0.081;28.0;68.0;0.9950100000000001;3.36;0.66;11.2;5;2.490009999999939;1.2425149899999546;0.6200149800099697
7.6;0.79;0.21;2.3;0.087;21.0;68.0;0.9955;3.12;0.44;9.2;5;2.0249999999999537;0.9112499999999687;0.41006249999998123
7.5;0.61;0.26;1.9;0.073;24.0;88.0;0.9961200000000001;3.3;0.53;9.8;5;1.5054399999999097;0.5841107199999475;0.2266349593599728
9.7;0.69;0.32;2.5;0.08800000000000001;22.0;91.0;0.9979;3.29;0.62;10.1;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
6.8;0.68;0.09;3.9;0.068;15.0;29.0;0.99524;3.41;0.52;11.1;4;2.2657599999999873;1.0785017599999909;0.5133668377599941
9.7;0.69;0.32;2.5;0.08800000000000001;22.0;91.0;0.9979;3.29;0.62;10.1;5;0.4409999999999961;0.09260999999999879;0.019448099999999656
7.0;0.62;0.1;1.4;0.071;27.0;63.0;0.996;3.28;0.61;9.2;5;1.600000000000003;0.6400000000000018;0.25600000000000095
7.5;0.61;0.26;1.9;0.073;24.0;88.0;0.9961200000000001;3.3;0.53;9.8;5;1.5054399999999097;0.5841107199999475;0.2266349593599728
6.5;0.51;0.15;3.0;0.064;12.0;27.0;0.9929;3.33;0.59;12.8;6;5.040999999999993;3.579109999999993;2.541168099999993
8.0;1.18;0.21;1.9;0.083;14.0;41.0;0.9953200000000001;3.34;0.47;10.5;5;2.1902399999999123;1.0250323199999385;0.4797151257599616
7.0;0.36;0.21;2.3;0.086;20.0;65.0;0.9955799999999999;3.4;0.54;10.1;6;1.9536400000000802;0.863508880000053;0.3816709249600313
7.0;0.36;0.21;2.4;0.086;24.0;69.0;0.99556;3.4;0.53;10.1;6;1.9713599999999998;0.8752838399999997;0.3886260249599998
7.5;0.63;0.27;2.0;0.083;17.0;91.0;0.99616;3.26;0.58;9.8;6;1.474559999999965;0.5662310399999799;0.21743271935998973
5.4;0.74;0.0;1.2;0.040999999999999995;16.0;46.0;0.9925799999999999;4.01;0.59;12.5;6;5.505640000000138;4.085184880000154;3.031207180960152
9.9;0.44;0.46;2.2;0.091;10.0;41.0;0.9963799999999999;3.18;0.69;11.9;6;1.310440000000049;0.47437928000002655;0.17172529936001282
7.5;0.63;0.27;2.0;0.083;17.0;91.0;0.99616;3.26;0.58;9.8;6;1.474559999999965;0.5662310399999799;0.21743271935998973
9.1;0.76;0.68;1.7;0.414;18.0;64.0;0.9965200000000001;2.9;1.33;9.1;6;1.2110399999999495;0.4214419199999737;0.14666178815998782
9.7;0.66;0.34;2.6;0.094;12.0;88.0;0.9979600000000001;3.26;0.66;10.1;5;0.4161599999999717;0.08489663999999135;0.017318914559997647
5.0;0.74;0.0;1.2;0.040999999999999995;16.0;46.0;0.9925799999999999;4.01;0.59;12.5;6;5.505640000000138;4.085184880000154;3.031207180960152
9.1;0.34;0.42;1.8;0.057999999999999996;9.0;18.0;0.99392;3.18;0.55;11.4;5;3.696639999999969;2.2475571199999718;1.366514728959977
9.1;0.36;0.39;1.8;0.06;21.0;55.0;0.99495;3.18;0.82;11.0;7;2.550249999999999;1.2878762499999992;0.6503775062499995
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;6;2.7039999999999815;1.4060799999999858;0.7311615999999902
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;6;2.7039999999999815;1.4060799999999858;0.7311615999999902
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;6;2.7039999999999815;1.4060799999999858;0.7311615999999902
6.7;0.46;0.24;1.7;0.077;18.0;34.0;0.9948;3.39;0.6;10.6;6;2.7039999999999815;1.4060799999999858;0.7311615999999902
6.5;0.52;0.11;1.8;0.073;13.0;38.0;0.9955;3.34;0.52;9.3;5;2.0249999999999537;0.9112499999999687;0.41006249999998123
7.4;0.6;0.26;2.1;0.083;17.0;91.0;0.99616;3.29;0.56;9.8;6;1.474559999999965;0.5662310399999799;0.21743271935998973
7.4;0.6;0.26;2.1;0.083;17.0;91.0;0.99616;3.29;0.56;9.8;6;1.474559999999965;0.5662310399999799;0.21743271935998973
7.8;0.87;0.26;3.8;0.107;31.0;67.0;0.9966799999999999;3.26;0.46;9.2;5;1.102240000000067;0.3659436800000333;0.12149330176001473
8.4;0.39;0.1;1.7;0.075;6.0;25.0;0.9958100000000001;3.09;0.43;9.7;6;1.7556099999999295;0.7356005899999557;0.30821664720997527
9.1;0.775;0.22;2.2;0.079;12.0;48.0;0.9976;3.18;0.51;9.6;5;0.5759999999999798;0.1382399999999927;0.03317759999999766
7.2;0.835;0.0;2.0;0.166;4.0;11.0;0.99608;3.39;0.52;10.0;5;1.536640000000027;0.602362880000016;0.23612624896000833
6.6;0.58;0.02;2.4;0.069;19.0;40.0;0.99387;3.38;0.66;12.6;6;3.7576899999999616;2.3034639699999646;1.4120234136099712
6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;5;3.047040000000089;1.6819660800000735;0.9284452761600541
6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;5;3.047040000000089;1.6819660800000735;0.9284452761600541
6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.9944799999999999;3.36;0.45;9.5;5;3.047040000000089;1.6819660800000735;0.9284452761600541
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;6;2.134440000000063;0.9861112800000439;0.45558341136002706
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;6;2.134440000000063;0.9861112800000439;0.45558341136002706
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;6;2.134440000000063;0.9861112800000439;0.45558341136002706
7.6;0.54;0.02;1.7;0.085;17.0;31.0;0.9958899999999999;3.37;0.51;10.4;6;1.6892100000000478;0.6942653100000294;0.2853430424100161
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.9953799999999999;3.36;0.54;10.5;6;2.134440000000063;0.9861112800000439;0.45558341136002706
11.5;0.42;0.48;2.6;0.077;8.0;20.0;0.9985200000000001;3.09;0.53;11.0;5;0.21903999999997803;0.032417919999995125;0.004797852159999038
8.2;0.44;0.24;2.3;0.063;10.0;28.0;0.99613;3.25;0.53;10.2;6;1.497690000000031;0.579606030000018;0.2243075336100093
6.1;0.59;0.01;2.1;0.055999999999999994;5.0;13.0;0.99472;3.52;0.56;11.4;5;2.7878399999999486;1.4719795199999592;0.7772051865599713
7.2;0.655;0.03;1.8;0.078;7.0;12.0;0.99587;3.34;0.39;9.5;5;1.7056899999999728;0.7044499699999831;0.2909378376099907
7.2;0.655;0.03;1.8;0.078;7.0;12.0;0.99587;3.34;0.39;9.5;5;1.7056899999999728;0.7044499699999831;0.2909378376099907
6.9;0.57;0.0;2.8;0.081;21.0;41.0;0.99518;3.41;0.52;10.8;5;2.323240000000045;1.1198016800000326;0.5397444097600208
9.0;0.6;0.29;2.0;0.069;32.0;73.0;0.99654;3.34;0.57;10.0;5;1.1971600000000129;0.4142173600000067;0.14331920656000308
7.2;0.62;0.01;2.3;0.065;8.0;46.0;0.9933200000000001;3.32;0.51;11.8;6;4.462239999999878;2.9807763199998774;1.9911585817598907
7.6;0.645;0.03;1.9;0.086;14.0;57.0;0.9969;3.37;0.46;10.3;5;0.9609999999999949;0.2979099999999976;0.09235209999999901
7.6;0.645;0.03;1.9;0.086;14.0;57.0;0.9969;3.37;0.46;10.3;5;0.9609999999999949;0.2979099999999976;0.09235209999999901
7.2;0.58;0.03;2.3;0.077;7.0;28.0;0.9956799999999999;3.35;0.52;10.0;5;1.8662400000000876;0.806215680000057;0.34828517376003276
6.1;0.32;0.25;1.8;0.086;5.0;32.0;0.99464;3.36;0.44;10.1;5;2.8729600000000337;1.5399065600000272;0.8253899161600194
6.1;0.34;0.25;1.8;0.084;4.0;28.0;0.99464;3.36;0.44;10.1;5;2.8729600000000337;1.5399065600000272;0.8253899161600194
7.3;0.43;0.24;2.5;0.078;27.0;67.0;0.9964799999999999;3.6;0.59;11.1;6;1.2390400000000552;0.4361420800000292;0.1535220121600137
7.4;0.64;0.17;5.4;0.168;52.0;98.0;0.99736;3.28;0.5;9.5;5;0.6969599999999871;0.1839974399999949;0.048575324159998205
11.6;0.475;0.4;1.4;0.091;6.0;28.0;0.9970399999999999;3.07;0.65;10.0333333333333;6;0.8761600000000437;0.25934336000001934;0.07676563456000764
9.2;0.54;0.31;2.3;0.11199999999999999;11.0;38.0;0.9969899999999999;3.24;0.56;10.9;5;0.906010000000041;0.2727090100000185;0.08208541201000744
8.3;0.85;0.14;2.5;0.09300000000000001;13.0;54.0;0.99724;3.36;0.54;10.1;5;0.7617599999999916;0.2102457599999965;0.05802782975999871
11.6;0.475;0.4;1.4;0.091;6.0;28.0;0.9970399999999999;3.07;0.65;10.0333333333333;6;0.8761600000000437;0.25934336000001934;0.07676563456000764
8.0;0.83;0.27;2.0;0.08;11.0;63.0;0.9965200000000001;3.29;0.48;9.8;4;1.2110399999999495;0.4214419199999737;0.14666178815998782
7.2;0.605;0.02;1.9;0.096;10.0;31.0;0.995;3.46;0.53;11.8;6;2.5000000000000044;1.2500000000000033;0.6250000000000022
7.8;0.5;0.09;2.2;0.115;10.0;42.0;0.9971;3.18;0.62;9.5;5;0.8410000000000079;0.24389000000000344;0.07072810000000133
7.3;0.74;0.08;1.7;0.094;10.0;45.0;0.9957600000000001;3.24;0.5;9.8;5;1.797759999999924;0.7622502399999518;0.3231941017599727
6.9;0.54;0.3;2.2;0.08800000000000001;9.0;105.0;0.99725;3.25;1.18;10.5;6;0.7562500000000166;0.20796875000000686;0.05719140625000251
8.0;0.77;0.32;2.1;0.079;16.0;74.0;0.99656;3.27;0.5;9.8;6;1.183359999999999;0.4070758399999995;0.14003408895999978
6.6;0.61;0.0;1.6;0.069;4.0;8.0;0.9939600000000001;3.33;0.37;10.4;4;3.648159999999921;2.2034886399999283;1.330907138559942
8.7;0.78;0.51;1.7;0.415;12.0;66.0;0.99623;3.0;1.17;9.2;5;1.4212900000000386;0.5358263300000218;0.20200652641001093
7.5;0.58;0.56;3.1;0.153;5.0;14.0;0.9947600000000001;3.21;1.03;11.6;6;2.745759999999907;1.438778239999927;0.7539197977599491
8.7;0.78;0.51;1.7;0.415;12.0;66.0;0.99623;3.0;1.17;9.2;5;1.4212900000000386;0.5358263300000218;0.20200652641001093
7.7;0.75;0.27;3.8;0.11;34.0;89.0;0.99664;3.24;0.45;9.3;5;1.12896000000002;0.37933056000001003;0.12745506816000451
6.8;0.815;0.0;1.2;0.267;16.0;29.0;0.99471;3.32;0.51;9.8;3;2.798410000000018;1.4803588900000142;0.78310985281001
7.2;0.56;0.26;2.0;0.083;13.0;100.0;0.9958600000000001;3.26;0.52;9.9;5;1.713959999999935;0.7095794399999596;0.29376588815997773
8.2;0.885;0.2;1.4;0.086;7.0;31.0;0.9946;3.11;0.46;10.0;5;2.9159999999999573;1.5746399999999654;0.850305599999975
5.2;0.49;0.26;2.3;0.09;23.0;74.0;0.9953;3.71;0.62;12.2;6;2.209000000000035;1.0382300000000249;0.48796810000001556
7.2;0.45;0.15;2.0;0.078;10.0;28.0;0.9960899999999999;3.29;0.51;9.9;6;1.5288100000000626;0.5977647100000367;0.23372600161001916
7.5;0.57;0.02;2.6;0.077;11.0;35.0;0.9955700000000001;3.36;0.62;10.8;6;1.9624899999999417;0.8693830699999612;0.3851367000099771
7.5;0.57;0.02;2.6;0.077;11.0;35.0;0.9955700000000001;3.36;0.62;10.8;6;1.9624899999999417;0.8693830699999612;0.3851367000099771
6.8;0.83;0.09;1.8;0.07400000000000001;4.0;25.0;0.99534;3.38;0.45;9.6;5;2.1715599999999977;1.0119469599999984;0.471567283359999
8.0;0.6;0.22;2.1;0.08;25.0;105.0;0.99613;3.3;0.49;9.9;5;1.497690000000031;0.579606030000018;0.2243075336100093
8.0;0.6;0.22;2.1;0.08;25.0;105.0;0.99613;3.3;0.49;9.9;5;1.497690000000031;0.579606030000018;0.2243075336100093
7.1;0.755;0.15;1.8;0.107;20.0;84.0;0.99593;3.19;0.5;9.5;5;1.6564900000000147;0.6741914300000089;0.27439591201000485
8.0;0.81;0.25;3.4;0.076;34.0;85.0;0.9966799999999999;3.19;0.42;9.2;5;1.102240000000067;0.3659436800000333;0.12149330176001473
7.4;0.64;0.07;1.8;0.1;8.0;23.0;0.9961;3.3;0.58;9.6;5;1.5210000000000115;0.5931900000000067;0.23134410000000344
7.4;0.64;0.07;1.8;0.1;8.0;23.0;0.9961;3.3;0.58;9.6;5;1.5210000000000115;0.5931900000000067;0.23134410000000344
6.6;0.64;0.31;6.1;0.083;7.0;49.0;0.99718;3.35;0.68;10.3;5;0.7952400000000253;0.22425768000001067;0.063240665760004
6.7;0.48;0.02;2.2;0.08;36.0;111.0;0.99524;3.1;0.53;9.7;5;2.2657599999999873;1.0785017599999909;0.5133668377599941
